date,ticker,open,high,low,close,volume
2020-06-26,TLKM,3640,3680,3550,3590,8535995
2020-06-29,TLKM,3610,3700,3530,3620,17271390
2020-06-30,TLKM,3620,3680,3600,3650,10457330
2020-07-01,TLKM,3630,3690,3540,3600,5365496
2020-07-02,TLKM,3580,3660,3460,3540,3839211
2020-07-03,TLKM,3520,3570,3490,3530,4309351
2020-07-06,TLKM,3560,3570,3540,3550,12264743
2020-07-07,TLKM,3550,3570,3520,3540,3046182
2020-07-08,TLKM,3540,3590,3470,3520,18107589
2020-07-09,TLKM,3510,3620,3470,3570,9349365
2020-07-10,TLKM,3580,3620,3570,3610,7801256
2020-07-13,TLKM,3610,3700,3560,3640,6415664
2020-07-14,TLKM,3610,3660,3560,3610,8944636
2020-07-15,TLKM,3580,3630,3540,3590,15045966
2020-07-16,TLKM,3590,3610,3550,3560,12053186
2020-07-17,TLKM,3580,3620,3560,3600,9414801
2020-07-20,TLKM,3590,3610,3580,3600,10206044
2020-07-21,TLKM,3580,3600,3500,3520,8435269
2020-07-22,TLKM,3480,3500,3400,3420,7153340
2020-07-23,TLKM,3410,3420,3390,3400,14090223
2020-07-24,TLKM,3420,3520,3360,3460,8470553
2020-07-27,TLKM,3470,3480,3450,3460,13749389
2020-07-28,TLKM,3460,3490,3440,3470,9821756
2020-07-29,TLKM,3470,3560,3330,3420,13231823
2020-07-30,TLKM,3420,3430,3390,3400,12427462
2020-07-31,TLKM,3400,3430,3400,3430,34225833
2020-08-03,TLKM,3430,3510,3370,3450,9176045
2020-08-04,TLKM,3450,3510,3440,3510,13584886
2020-08-05,TLKM,3480,3500,3440,3460,7624333
2020-08-06,TLKM,3440,3500,3410,3460,7905739
2020-08-07,TLKM,3470,3490,3470,3490,14063664
2020-08-10,TLKM,3470,3500,3460,3490,8389822
2020-08-11,TLKM,3490,3520,3480,3500,11172409
2020-08-12,TLKM,3510,3550,3500,3540,11308698
2020-08-13,TLKM,3540,3550,3520,3530,10106480
2020-08-14,TLKM,3530,3560,3510,3540,6947274
2020-08-17,TLKM,3560,3620,3550,3610,8817302
2020-08-18,TLKM,3600,3620,3570,3590,5120017
2020-08-19,TLKM,3590,3670,3550,3620,4389225
2020-08-20,TLKM,3620,3670,3610,3660,6928042
2020-08-21,TLKM,3660,3690,3590,3620,19266506
2020-08-24,TLKM,3610,3630,3560,3580,11895272
2020-08-25,TLKM,3600,3690,3540,3630,9150172
2020-08-26,TLKM,3620,3640,3590,3620,10291729
2020-08-27,TLKM,3620,3630,3590,3600,16666326
2020-08-28,TLKM,3580,3580,3520,3530,2203012
2020-08-31,TLKM,3510,3550,3420,3450,6879234
2020-09-01,TLKM,3450,3550,3370,3470,4306800
2020-09-02,TLKM,3480,3490,3430,3440,23028904
2020-09-03,TLKM,3390,3420,3320,3350,10456899
2020-09-04,TLKM,3350,3420,3300,3370,15818573
2020-09-07,TLKM,3370,3400,3370,3390,8546182
2020-09-08,TLKM,3410,3420,3400,3420,10576580
2020-09-09,TLKM,3420,3430,3380,3400,5880781
2020-09-10,TLKM,3400,3410,3390,3390,5611465
2020-09-11,TLKM,3390,3430,3340,3380,18737289
2020-09-14,TLKM,3370,3380,3340,3350,10625407
2020-09-15,TLKM,3340,3380,3340,3380,6429782
2020-09-16,TLKM,3390,3440,3390,3440,10423161
2020-09-17,TLKM,3440,3510,3410,3480,17050554
2020-09-18,TLKM,3480,3490,3470,3480,6445104
2020-09-21,TLKM,3480,3500,3470,3490,5302039
2020-09-22,TLKM,3490,3500,3470,3480,4623130
2020-09-23,TLKM,3480,3500,3430,3450,11141801
2020-09-24,TLKM,3460,3530,3410,3490,7168378
2020-09-25,TLKM,3470,3520,3420,3470,26233325
2020-09-28,TLKM,3460,3540,3410,3480,7477553
2020-09-29,TLKM,3470,3510,3410,3440,9341268
2020-09-30,TLKM,3470,3480,3460,3470,18591925
2020-10-01,TLKM,3470,3480,3460,3470,7385778
2020-10-02,TLKM,3460,3470,3430,3450,8262693
2020-10-05,TLKM,3440,3520,3400,3470,12014329
2020-10-06,TLKM,3490,3540,3460,3520,9924074
2020-10-07,TLKM,3510,3560,3460,3510,8570586
2020-10-08,TLKM,3500,3500,3490,3490,5680642
2020-10-09,TLKM,3510,3530,3490,3510,14052779
2020-10-12,TLKM,3530,3620,3440,3520,5883678
2020-10-13,TLKM,3500,3540,3430,3470,16288801
2020-10-14,TLKM,3500,3540,3470,3510,9934860
2020-10-15,TLKM,3530,3550,3520,3540,11228533
2020-10-16,TLKM,3530,3560,3500,3520,18669368
2020-10-19,TLKM,3500,3520,3500,3520,4416998
2020-10-20,TLKM,3540,3590,3500,3550,11901367
2020-10-21,TLKM,3530,3540,3510,3520,5076059
2020-10-22,TLKM,3520,3570,3490,3540,10992734
2020-10-23,TLKM,3580,3630,3570,3630,14817875
2020-10-26,TLKM,3620,3680,3570,3620,15071666
2020-10-27,TLKM,3620,3650,3620,3650,15201264
2020-10-28,TLKM,3660,3690,3630,3670,8257461
2020-10-29,TLKM,3670,3710,3650,3680,12469207
2020-10-30,TLKM,3650,3740,3520,3610,13567406
2020-11-02,TLKM,3610,3690,3530,3600,12126156
2020-11-03,TLKM,3600,3640,3520,3560,8173969
2020-11-04,TLKM,3550,3570,3490,3510,13254661
2020-11-05,TLKM,3510,3590,3470,3550,8879043
2020-11-06,TLKM,3550,3630,3530,3610,9383889
2020-11-09,TLKM,3610,3650,3560,3600,11072575
2020-11-10,TLKM,3620,3670,3600,3640,8204964
2020-11-11,TLKM,3640,3680,3620,3660,9393970
2020-11-12,TLKM,3680,3750,3670,3730,25034353
2020-11-13,TLKM,3720,3750,3700,3720,10112119
2020-11-16,TLKM,3720,3740,3690,3710,7522682
2020-11-17,TLKM,3680,3700,3600,3620,7066041
2020-11-18,TLKM,3610,3630,3610,3630,11121399
2020-11-19,TLKM,3590,3670,3510,3580,5096454
2020-11-20,TLKM,3570,3630,3540,3600,4712208
2020-11-23,TLKM,3610,3690,3580,3650,12063966
2020-11-24,TLKM,3670,3700,3650,3680,21352183
2020-11-25,TLKM,3670,3680,3630,3640,27298140
2020-11-26,TLKM,3640,3720,3550,3630,16193824
2020-11-27,TLKM,3600,3620,3580,3600,6641522
2020-11-30,TLKM,3590,3600,3570,3590,22232483
2020-12-01,TLKM,3570,3650,3460,3540,10928454
2020-12-02,TLKM,3530,3640,3450,3550,7705689
2020-12-03,TLKM,3530,3610,3490,3570,9003046
2020-12-04,TLKM,3570,3590,3550,3580,15491132
2020-12-07,TLKM,3580,3620,3560,3600,8201934
2020-12-08,TLKM,3580,3620,3520,3550,9404341
2020-12-09,TLKM,3580,3610,3550,3590,4507340
2020-12-10,TLKM,3580,3600,3510,3530,5056212
2020-12-11,TLKM,3470,3500,3440,3460,5388959
2020-12-14,TLKM,3480,3520,3450,3500,12525614
2020-12-15,TLKM,3500,3530,3450,3490,8122877
2020-12-16,TLKM,3490,3540,3480,3530,8488886
2020-12-17,TLKM,3500,3530,3470,3500,5698026
2020-12-18,TLKM,3510,3530,3460,3470,8232957
2020-12-21,TLKM,3500,3540,3480,3530,8123771
2020-12-22,TLKM,3560,3580,3540,3570,20791568
2020-12-23,TLKM,3540,3580,3490,3520,8476030
2020-12-24,TLKM,3490,3510,3480,3500,21738570
2020-12-25,TLKM,3470,3480,3460,3470,10953993
2020-12-28,TLKM,3440,3470,3390,3410,12659858
2020-12-29,TLKM,3430,3480,3380,3440,8818506
2020-12-30,TLKM,3420,3440,3380,3410,6373441
2020-12-31,TLKM,3390,3410,3340,3360,18160616
2021-01-01,TLKM,3360,3390,3330,3360,14355327
2021-01-04,TLKM,3350,3360,3310,3320,12934647
2021-01-05,TLKM,3300,3310,3290,3290,12893354
2021-01-06,TLKM,3310,3310,3290,3290,11216773
2021-01-07,TLKM,3290,3310,3260,3280,17621288
2021-01-08,TLKM,3270,3310,3230,3270,16464614
2021-01-11,TLKM,3250,3250,3190,3190,9011636
2021-01-12,TLKM,3200,3200,3180,3190,7040652
2021-01-13,TLKM,3180,3210,3130,3150,12034578
2021-01-14,TLKM,3140,3220,3070,3150,12020178
2021-01-15,TLKM,3180,3210,3170,3200,9622228
2021-01-18,TLKM,3210,3210,3190,3200,7121237
2021-01-19,TLKM,3210,3230,3190,3210,10548189
2021-01-20,TLKM,3210,3240,3210,3240,13496030
2021-01-21,TLKM,3250,3290,3200,3240,12623308
2021-01-22,TLKM,3250,3260,3230,3240,25602412
2021-01-25,TLKM,3250,3310,3250,3300,9290552
2021-01-26,TLKM,3300,3330,3220,3250,9125389
2021-01-27,TLKM,3250,3310,3230,3290,8083702
2021-01-28,TLKM,3300,3400,3240,3340,8073899
2021-01-29,TLKM,3360,3440,3240,3320,15508032
2021-02-01,TLKM,3310,3320,3300,3310,7252818
2021-02-02,TLKM,3310,3400,3230,3320,12269735
2021-02-03,TLKM,3330,3390,3280,3350,8328339
2021-02-04,TLKM,3340,3360,3290,3310,7866773
2021-02-05,TLKM,3320,3360,3270,3310,10104790
2021-02-08,TLKM,3310,3360,3230,3280,10118616
2021-02-09,TLKM,3280,3290,3270,3290,10319467
2021-02-10,TLKM,3290,3380,3210,3300,10718936
2021-02-11,TLKM,3270,3280,3240,3250,18747972
2021-02-12,TLKM,3260,3280,3240,3260,30712272
2021-02-15,TLKM,3260,3280,3250,3260,7401793
2021-02-16,TLKM,3270,3350,3230,3310,7747063
2021-02-17,TLKM,3300,3360,3240,3300,16374965
2021-02-18,TLKM,3320,3320,3290,3300,5883303
2021-02-19,TLKM,3290,3320,3250,3280,6455252
2021-02-22,TLKM,3280,3310,3240,3280,5956882
2021-02-23,TLKM,3280,3290,3260,3270,14696584
2021-02-24,TLKM,3240,3260,3210,3220,13383117
2021-02-25,TLKM,3230,3280,3210,3260,13941686
2021-02-26,TLKM,3240,3260,3220,3250,10817801
2021-03-01,TLKM,3230,3240,3210,3220,9147611
2021-03-02,TLKM,3190,3240,3100,3160,22591598
2021-03-03,TLKM,3170,3240,3140,3220,4667444
2021-03-04,TLKM,3210,3240,3130,3160,11683239
2021-03-05,TLKM,3140,3150,3090,3100,10489806
2021-03-08,TLKM,3090,3150,3050,3110,7007953
2021-03-09,TLKM,3110,3140,3100,3120,7981417
2021-03-10,TLKM,3130,3160,3080,3110,11234701
2021-03-11,TLKM,3110,3110,3100,3100,5156329
2021-03-12,TLKM,3100,3120,3070,3100,17174188
2021-03-15,TLKM,3080,3150,2980,3050,16392058
2021-03-16,TLKM,3060,3090,3050,3080,16574156
2021-03-17,TLKM,3080,3090,3050,3060,11144328
2021-03-18,TLKM,3050,3090,3030,3070,5484941
2021-03-19,TLKM,3060,3070,3020,3030,3964870
2021-03-22,TLKM,3030,3040,2990,3000,5346796
2021-03-23,TLKM,3000,3010,2990,2990,10279463
2021-03-24,TLKM,2990,3020,2980,3010,13464755
2021-03-25,TLKM,3010,3030,2960,2980,11090661
2021-03-26,TLKM,2980,3000,2940,2960,5982010
2021-03-29,TLKM,2960,2970,2940,2950,9406122
2021-03-30,TLKM,2960,3010,2910,2960,7043857
2021-03-31,TLKM,2980,3080,2940,3040,3442021
2021-04-01,TLKM,3020,3030,2980,3000,3851285
2021-04-02,TLKM,2990,3010,2930,2950,15397076
2021-04-05,TLKM,2940,2940,2900,2910,8165954
2021-04-06,TLKM,2920,3040,2860,2980,15282348
2021-04-07,TLKM,2970,2990,2920,2940,8091956
2021-04-08,TLKM,2970,3040,2920,2990,6883380
2021-04-09,TLKM,2980,3080,2840,2940,10543072
2021-04-12,TLKM,2940,3010,2910,2980,12304012
2021-04-13,TLKM,2960,2990,2910,2940,6515197
2021-04-14,TLKM,2950,2960,2930,2940,15367073
2021-04-15,TLKM,2930,2980,2860,2920,22538092
2021-04-16,TLKM,2920,2930,2910,2910,3225204
2021-04-19,TLKM,2890,2920,2840,2870,8464387
2021-04-20,TLKM,2870,2880,2850,2860,6071006
2021-04-21,TLKM,2860,2900,2810,2850,28597231
2021-04-22,TLKM,2860,2880,2780,2810,6048551
2021-04-23,TLKM,2810,2830,2800,2820,7862272
2021-04-26,TLKM,2800,2800,2770,2770,11314650
2021-04-27,TLKM,2770,2800,2760,2780,13102245
2021-04-28,TLKM,2790,2810,2780,2800,7762367
2021-04-29,TLKM,2790,2820,2730,2760,12637403
2021-04-30,TLKM,2790,2830,2760,2800,11087827
2021-05-03,TLKM,2820,2820,2810,2810,33137677
2021-05-04,TLKM,2830,2850,2800,2830,13259707
2021-05-05,TLKM,2810,2870,2760,2820,5340263
2021-05-06,TLKM,2830,2850,2810,2830,9133848
2021-05-07,TLKM,2830,2890,2810,2860,8507621
2021-05-10,TLKM,2870,2880,2830,2840,10814657
2021-05-11,TLKM,2840,2850,2810,2820,22669057
2021-05-12,TLKM,2810,2840,2740,2760,8105649
2021-05-13,TLKM,2760,2760,2740,2750,8822485
2021-05-14,TLKM,2750,2770,2740,2760,10153713
2021-05-17,TLKM,2760,2770,2750,2760,14474075
2021-05-18,TLKM,2750,2760,2750,2760,16238653
2021-05-19,TLKM,2770,2800,2760,2790,8713249
2021-05-20,TLKM,2800,2850,2760,2810,14671964
2021-05-21,TLKM,2810,2810,2800,2810,9756537
2021-05-24,TLKM,2800,2860,2750,2810,9164358
2021-05-25,TLKM,2810,2820,2750,2760,4503370
2021-05-26,TLKM,2760,2790,2740,2780,18747903
2021-05-27,TLKM,2800,2830,2780,2800,8790857
2021-05-28,TLKM,2810,2840,2800,2830,4119319
2021-05-31,TLKM,2810,2840,2740,2770,8077143
2021-06-01,TLKM,2770,2790,2750,2780,5231755
2021-06-02,TLKM,2780,2800,2740,2760,6717789
2021-06-03,TLKM,2740,2740,2710,2710,8254878
2021-06-04,TLKM,2690,2710,2670,2680,4299081
2021-06-07,TLKM,2680,2690,2670,2680,4906251
2021-06-08,TLKM,2680,2760,2630,2710,19059294
2021-06-09,TLKM,2700,2710,2680,2690,15965644
2021-06-10,TLKM,2690,2700,2660,2670,5213291
2021-06-11,TLKM,2640,2670,2600,2630,11455936
2021-06-14,TLKM,2630,2670,2580,2610,9958597
2021-06-15,TLKM,2600,2630,2560,2600,12633916
2021-06-16,TLKM,2580,2610,2520,2550,16997080
2021-06-17,TLKM,2560,2560,2540,2540,5108353
2021-06-18,TLKM,2540,2550,2540,2540,3032679
2021-06-21,TLKM,2540,2550,2520,2540,4703950
2021-06-22,TLKM,2520,2550,2480,2510,10305324
2021-06-23,TLKM,2510,2560,2470,2510,17573061
2021-06-24,TLKM,2490,2520,2440,2470,9642956
2021-06-25,TLKM,2460,2470,2420,2420,10380573
2021-06-28,TLKM,2400,2410,2380,2390,19978792
2021-06-29,TLKM,2390,2430,2370,2410,22091058
2021-06-30,TLKM,2410,2460,2330,2380,12133349
2021-07-01,TLKM,2360,2380,2340,2350,4470057
2021-07-02,TLKM,2360,2400,2320,2350,8653180
2021-07-05,TLKM,2350,2390,2300,2340,4878411
2021-07-06,TLKM,2320,2340,2300,2320,29314510
2021-07-07,TLKM,2320,2330,2320,2330,13376160
2021-07-08,TLKM,2310,2360,2280,2320,5031031
2021-07-09,TLKM,2330,2370,2310,2350,23383323
2021-07-12,TLKM,2330,2390,2250,2300,7321196
2021-07-13,TLKM,2300,2340,2290,2330,10161154
2021-07-14,TLKM,2330,2340,2310,2330,10712092
2021-07-15,TLKM,2320,2330,2290,2310,8281053
2021-07-16,TLKM,2310,2330,2280,2300,7293695
2021-07-19,TLKM,2290,2300,2280,2290,8175764
2021-07-20,TLKM,2300,2310,2290,2300,15231609
2021-07-21,TLKM,2300,2330,2280,2310,10306107
2021-07-22,TLKM,2310,2320,2300,2310,14426323
2021-07-23,TLKM,2290,2310,2290,2310,10148510
2021-07-26,TLKM,2310,2340,2260,2290,9354363
2021-07-27,TLKM,2290,2300,2290,2300,6144294
2021-07-28,TLKM,2310,2320,2290,2300,13556703
2021-07-29,TLKM,2310,2340,2290,2320,14548420
2021-07-30,TLKM,2330,2370,2280,2320,16065312
2021-08-02,TLKM,2320,2340,2300,2320,16806658
2021-08-03,TLKM,2300,2310,2290,2300,6692870
2021-08-04,TLKM,2270,2280,2230,2240,5001267
2021-08-05,TLKM,2240,2280,2220,2260,12452136
2021-08-06,TLKM,2250,2270,2220,2250,5121290
2021-08-09,TLKM,2240,2290,2200,2250,6670519
2021-08-10,TLKM,2250,2280,2230,2260,13801532
2021-08-11,TLKM,2280,2330,2260,2310,22713325
2021-08-12,TLKM,2320,2320,2270,2280,14064111
2021-08-13,TLKM,2280,2320,2250,2290,7767338
2021-08-16,TLKM,2280,2320,2220,2260,16372985
2021-08-17,TLKM,2270,2310,2260,2300,18542555
2021-08-18,TLKM,2300,2310,2260,2280,5706761
2021-08-19,TLKM,2270,2290,2220,2240,7596173
2021-08-20,TLKM,2250,2280,2240,2270,15334378
2021-08-23,TLKM,2270,2310,2240,2280,15716346
2021-08-24,TLKM,2270,2300,2260,2280,18813720
2021-08-25,TLKM,2270,2280,2230,2230,8913372
2021-08-26,TLKM,2230,2240,2200,2210,15014536
2021-08-27,TLKM,2200,2250,2130,2170,7296910
2021-08-30,TLKM,2190,2210,2150,2170,5926928
2021-08-31,TLKM,2170,2190,2160,2170,6437014
2021-09-01,TLKM,2170,2190,2160,2180,7963611
2021-09-02,TLKM,2180,2220,2140,2180,6505669
2021-09-03,TLKM,2190,2210,2180,2200,15179468
2021-09-06,TLKM,2210,2230,2200,2220,4751817
2021-09-07,TLKM,2210,2230,2210,2220,3976724
2021-09-08,TLKM,2210,2230,2180,2200,6708970
2021-09-09,TLKM,2210,2250,2170,2200,12200243
2021-09-10,TLKM,2200,2230,2170,2200,3302564
2021-09-13,TLKM,2220,2220,2210,2220,10743780
2021-09-14,TLKM,2220,2270,2190,2240,27317210
2021-09-15,TLKM,2250,2250,2240,2240,10460164
2021-09-16,TLKM,2240,2260,2240,2260,14623310
2021-09-17,TLKM,2270,2300,2220,2250,5504980
2021-09-20,TLKM,2260,2310,2250,2290,13875361
2021-09-21,TLKM,2290,2310,2290,2310,9647226
2021-09-22,TLKM,2300,2350,2270,2320,15494193
2021-09-23,TLKM,2310,2330,2290,2310,4395154
2021-09-24,TLKM,2330,2360,2290,2330,11166061
2021-09-27,TLKM,2330,2340,2320,2340,8188431
2021-09-28,TLKM,2340,2370,2340,2370,7757476
2021-09-29,TLKM,2370,2400,2340,2370,10730852
2021-09-30,TLKM,2350,2380,2340,2360,5984996
2021-10-01,TLKM,2370,2380,2340,2350,7190846
2021-10-04,TLKM,2350,2370,2340,2360,17385880
2021-10-05,TLKM,2370,2390,2320,2340,4933939
2021-10-06,TLKM,2340,2360,2330,2350,23880006
2021-10-07,TLKM,2370,2400,2350,2390,7012337
2021-10-08,TLKM,2390,2420,2370,2400,8764764
2021-10-11,TLKM,2390,2430,2330,2370,27040916
2021-10-12,TLKM,2380,2390,2350,2360,11053251
2021-10-13,TLKM,2350,2380,2350,2380,4445877
2021-10-14,TLKM,2380,2440,2370,2420,11769818
2021-10-15,TLKM,2420,2460,2350,2390,21044226
2021-10-18,TLKM,2390,2410,2350,2370,7695024
2021-10-19,TLKM,2380,2400,2360,2390,14972955
2021-10-20,TLKM,2370,2390,2350,2370,15944941
2021-10-21,TLKM,2360,2360,2340,2340,7242902
2021-10-22,TLKM,2340,2360,2320,2340,11998599
2021-10-25,TLKM,2320,2340,2290,2320,2223787
2021-10-26,TLKM,2320,2340,2320,2340,18464278
2021-10-27,TLKM,2340,2350,2330,2340,10152346
2021-10-28,TLKM,2340,2370,2340,2360,3586290
2021-10-29,TLKM,2380,2470,2320,2420,11796891
2021-11-01,TLKM,2410,2420,2400,2410,12784299
2021-11-02,TLKM,2400,2410,2370,2370,9151252
2021-11-03,TLKM,2380,2430,2320,2370,17316848
2021-11-04,TLKM,2370,2380,2350,2360,12390528
2021-11-05,TLKM,2370,2420,2350,2400,8621875
2021-11-08,TLKM,2390,2400,2390,2390,6852434
2021-11-09,TLKM,2370,2380,2360,2370,18715463
2021-11-10,TLKM,2370,2390,2340,2350,13527071
2021-11-11,TLKM,2350,2370,2340,2360,6817639
2021-11-12,TLKM,2360,2370,2350,2360,9721067
2021-11-15,TLKM,2350,2400,2280,2330,11565593
2021-11-16,TLKM,2320,2350,2310,2340,13020314
2021-11-17,TLKM,2360,2370,2320,2340,5538442
2021-11-18,TLKM,2340,2370,2260,2290,6526588
2021-11-19,TLKM,2310,2320,2300,2320,15010225
2021-11-22,TLKM,2320,2330,2280,2300,5149045
2021-11-23,TLKM,2300,2330,2280,2300,5877793
2021-11-24,TLKM,2310,2320,2310,2320,7043807
2021-11-25,TLKM,2310,2320,2290,2300,13655030
2021-11-26,TLKM,2290,2310,2280,2300,9515585
2021-11-29,TLKM,2290,2320,2230,2260,10088360
2021-11-30,TLKM,2260,2270,2240,2250,11828590
2021-12-01,TLKM,2270,2310,2250,2290,7026900
2021-12-02,TLKM,2290,2340,2250,2300,5580661
2021-12-03,TLKM,2310,2360,2300,2340,7411053
2021-12-06,TLKM,2330,2400,2280,2340,5865604
2021-12-07,TLKM,2350,2380,2350,2380,13884924
2021-12-08,TLKM,2390,2410,2380,2400,5215446
2021-12-09,TLKM,2380,2390,2370,2380,11620706
2021-12-10,TLKM,2370,2420,2290,2340,6826000
2021-12-13,TLKM,2350,2380,2350,2380,15027646
2021-12-14,TLKM,2380,2440,2330,2390,18590595
2021-12-15,TLKM,2390,2430,2390,2430,11626315
2021-12-16,TLKM,2430,2450,2420,2440,22138399
2021-12-17,TLKM,2460,2490,2450,2480,4868184
2021-12-20,TLKM,2500,2530,2480,2510,14557168
2021-12-21,TLKM,2480,2520,2440,2480,12656616
2021-12-22,TLKM,2490,2510,2470,2500,6375077
2021-12-23,TLKM,2500,2560,2440,2490,23568142
2021-12-24,TLKM,2480,2520,2430,2470,4453683
2021-12-27,TLKM,2490,2540,2460,2520,14500215
2021-12-28,TLKM,2530,2560,2520,2550,6326100
2021-12-29,TLKM,2550,2560,2530,2540,20517932
2021-12-30,TLKM,2530,2550,2500,2520,10941135
2021-12-31,TLKM,2520,2570,2500,2540,7418895
2022-01-03,TLKM,2540,2580,2530,2570,8995374
2022-01-04,TLKM,2560,2570,2540,2550,11161740
2022-01-05,TLKM,2540,2550,2520,2520,7099100
2022-01-06,TLKM,2530,2590,2520,2580,23443638
2022-01-07,TLKM,2580,2580,2580,2580,3935563
2022-01-10,TLKM,2590,2680,2560,2650,9459576
2022-01-11,TLKM,2660,2660,2650,2650,5644335
2022-01-12,TLKM,2660,2660,2630,2630,14301494
2022-01-13,TLKM,2620,2630,2590,2610,10081239
2022-01-14,TLKM,2600,2640,2580,2610,19322071
2022-01-17,TLKM,2610,2670,2570,2620,4622201
2022-01-18,TLKM,2630,2640,2600,2610,7404041
2022-01-19,TLKM,2610,2610,2600,2600,5215741
2022-01-20,TLKM,2590,2590,2580,2580,14089307
2022-01-21,TLKM,2570,2610,2540,2580,10485110
2022-01-24,TLKM,2570,2590,2530,2550,9764475
2022-01-25,TLKM,2570,2610,2520,2560,8203958
2022-01-26,TLKM,2570,2650,2490,2560,3831073
2022-01-27,TLKM,2540,2550,2500,2520,9817077
2022-01-28,TLKM,2530,2530,2470,2470,9033064
2022-01-31,TLKM,2470,2500,2460,2490,12792005
2022-02-01,TLKM,2490,2500,2460,2470,9122085
2022-02-02,TLKM,2460,2520,2410,2480,8386166
2022-02-03,TLKM,2470,2490,2410,2440,12843288
2022-02-04,TLKM,2440,2450,2420,2440,6993215
2022-02-07,TLKM,2450,2490,2450,2480,20068659
2022-02-08,TLKM,2490,2550,2450,2510,5563121
2022-02-09,TLKM,2500,2510,2470,2480,18113666
2022-02-10,TLKM,2470,2490,2440,2460,6666861
2022-02-11,TLKM,2460,2500,2420,2470,10532264
2022-02-14,TLKM,2470,2480,2460,2470,8912951
2022-02-15,TLKM,2480,2500,2460,2480,5636129
2022-02-16,TLKM,2490,2540,2460,2510,13078505
2022-02-17,TLKM,2520,2540,2490,2520,18320163
2022-02-18,TLKM,2520,2540,2470,2500,7575576
2022-02-21,TLKM,2510,2560,2470,2510,7778549
2022-02-22,TLKM,2500,2520,2440,2460,5460190
2022-02-23,TLKM,2460,2490,2400,2430,10313189
2022-02-24,TLKM,2430,2440,2370,2390,10557201
2022-02-25,TLKM,2390,2430,2370,2410,7141448
2022-02-28,TLKM,2400,2430,2360,2400,4219554
2022-03-01,TLKM,2400,2400,2390,2390,13814210
2022-03-02,TLKM,2400,2410,2360,2380,9178615
2022-03-03,TLKM,2390,2430,2370,2420,8521926
2022-03-04,TLKM,2420,2440,2390,2410,8994244
2022-03-07,TLKM,2410,2420,2400,2410,6989420
2022-03-08,TLKM,2440,2440,2430,2430,13805240
2022-03-09,TLKM,2440,2450,2440,2450,7535282
2022-03-10,TLKM,2470,2530,2430,2490,7509897
2022-03-11,TLKM,2480,2510,2430,2460,8886556
2022-03-14,TLKM,2470,2500,2460,2490,5891396
2022-03-15,TLKM,2510,2550,2490,2530,10178926
2022-03-16,TLKM,2540,2610,2510,2570,7916359
2022-03-17,TLKM,2570,2600,2540,2570,44668266
2022-03-18,TLKM,2590,2620,2580,2610,21137430
2022-03-21,TLKM,2600,2620,2600,2610,19817081
2022-03-22,TLKM,2600,2640,2560,2600,15286468
2022-03-23,TLKM,2610,2670,2550,2610,11656514
2022-03-24,TLKM,2630,2640,2590,2610,5334443
2022-03-25,TLKM,2620,2630,2620,2630,9474934
2022-03-28,TLKM,2650,2680,2610,2640,20474585
2022-03-29,TLKM,2650,2660,2630,2640,9191730
2022-03-30,TLKM,2630,2700,2560,2620,18906289
2022-03-31,TLKM,2640,2650,2640,2650,20714900
2022-04-01,TLKM,2660,2670,2660,2670,19685537
2022-04-04,TLKM,2670,2690,2630,2660,9351504
2022-04-05,TLKM,2660,2710,2630,2690,12533252
2022-04-06,TLKM,2660,2690,2620,2650,7500663
2022-04-07,TLKM,2640,2690,2570,2610,4975096
2022-04-08,TLKM,2610,2630,2590,2610,6761952
2022-04-11,TLKM,2620,2740,2530,2640,10993298
2022-04-12,TLKM,2670,2730,2640,2700,10484689
2022-04-13,TLKM,2710,2720,2680,2700,28285901
2022-04-14,TLKM,2710,2750,2680,2720,12358748
2022-04-15,TLKM,2710,2760,2690,2740,7196633
2022-04-18,TLKM,2740,2770,2710,2730,5770948
2022-04-19,TLKM,2730,2800,2680,2750,12897034
2022-04-20,TLKM,2760,2770,2730,2740,9969366
2022-04-21,TLKM,2740,2790,2720,2770,10700535
2022-04-22,TLKM,2770,2800,2770,2790,5955181
2022-04-25,TLKM,2800,2860,2790,2840,6723141
2022-04-26,TLKM,2830,2860,2800,2820,11584166
2022-04-27,TLKM,2830,2860,2800,2830,6024772
2022-04-28,TLKM,2810,2820,2790,2790,10513287
2022-04-29,TLKM,2800,2820,2790,2820,9065002
2022-05-02,TLKM,2810,2830,2790,2810,10474270
2022-05-03,TLKM,2810,2840,2760,2790,10049102
2022-05-04,TLKM,2790,2850,2700,2760,3992073
2022-05-05,TLKM,2730,2730,2720,2720,11910135
2022-05-06,TLKM,2720,2730,2700,2710,19108110
2022-05-09,TLKM,2720,2730,2710,2720,11215235
2022-05-10,TLKM,2710,2750,2710,2740,6511925
2022-05-11,TLKM,2750,2840,2690,2780,3846718
2022-05-12,TLKM,2760,2770,2750,2770,10705807
2022-05-13,TLKM,2770,2800,2720,2750,7746110
2022-05-16,TLKM,2770,2800,2750,2770,5195288
2022-05-17,TLKM,2780,2800,2730,2760,7610309
2022-05-18,TLKM,2780,2800,2730,2750,11750102
2022-05-19,TLKM,2750,2780,2710,2750,6103829
2022-05-20,TLKM,2740,2780,2740,2780,8203356
2022-05-23,TLKM,2780,2840,2710,2770,14036478
2022-05-24,TLKM,2790,2810,2760,2780,15050486
2022-05-25,TLKM,2760,2810,2710,2760,18453675
